                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.41231,                0.27362,                0.84665,                0.97617,                0.98048,                 0.9922,                0.94373,                0.37749,                0.25576,                0.81757,               0.006403,               0.006403,               0.006403
                    112,                0.41419,                0.27614,                0.84901,                0.97919,                0.97824,                 0.9917,                0.94126,                0.37516,                0.25658,                0.80919,                0.00637,                0.00637,                0.00637
                    113,                0.40449,                 0.2711,                0.84413,                0.97697,                0.97377,                 0.9909,                0.93816,                0.38057,                0.26579,                 0.8119,               0.006337,               0.006337,               0.006337
                    114,                0.40658,                0.27725,                0.84123,                0.97179,                0.98374,                0.99138,                0.93631,                0.38159,                0.26241,                0.81384,               0.006304,               0.006304,               0.006304
                    115,                 0.4069,                 0.2751,                0.84978,                0.97825,                0.98272,                0.99046,                0.94061,                0.37446,                0.25592,                0.81527,               0.006271,               0.006271,               0.006271
                    116,                0.39924,                0.27319,                0.83708,                0.97929,                0.97824,                 0.9911,                0.93714,                0.37751,                 0.2505,                0.81414,               0.006238,               0.006238,               0.006238
                    117,                0.40414,                0.26527,                0.84304,                0.97887,                0.97874,                0.99071,                0.93853,                0.37278,                0.25106,                0.81263,               0.006205,               0.006205,               0.006205
                    118,                0.39601,                0.26507,                 0.8409,                0.96711,                0.98495,                0.98909,                0.93996,                0.37264,                0.25458,                0.81297,               0.006172,               0.006172,               0.006172
                    119,                0.40924,                0.27553,                0.84699,                0.96663,                0.99017,                0.98741,                0.93535,                0.37189,                0.25468,                0.81229,               0.006139,               0.006139,               0.006139
                    120,                0.39431,                0.26345,                 0.8452,                0.97659,                0.97649,                 0.9909,                0.93929,                 0.3711,                0.25893,                0.81124,               0.006106,               0.006106,               0.006106
                    121,                0.39894,                0.26594,                0.84276,                0.97908,                0.97735,                0.99123,                0.94002,                0.37444,                0.25879,                0.81199,               0.006073,               0.006073,               0.006073
                    122,                0.39772,                 0.2659,                0.84042,                0.97643,                0.97899,                 0.9909,                0.94156,                 0.3733,                 0.2555,                0.81126,                0.00604,                0.00604,                0.00604
                    123,                0.39655,                0.26046,                0.84187,                0.98085,                0.98204,                0.99087,                0.94257,                0.36454,                0.24908,                0.80977,               0.006007,               0.006007,               0.006007
                    124,                0.40115,                0.26455,                0.84018,                0.98159,                0.97879,                0.99183,                0.94163,                0.36572,                0.25012,                0.81169,               0.005974,               0.005974,               0.005974
                    125,                0.39489,                0.25903,                0.84357,                0.98015,                0.97964,                0.99093,                0.94691,                0.36767,                0.25249,                0.81155,               0.005941,               0.005941,               0.005941
                    126,                0.39251,                0.26084,                0.83674,                0.96846,                0.99017,                0.99055,                0.94026,                0.36812,                 0.2424,                0.81034,               0.005908,               0.005908,               0.005908
                    127,                0.38494,                0.25724,                0.83637,                0.97601,                 0.9857,                0.99114,                0.94122,                0.36549,                0.24348,                0.81069,               0.005875,               0.005875,               0.005875
                    128,                0.38848,                 0.2584,                0.84528,                0.97609,                0.98733,                0.98971,                0.94124,                0.36398,                0.23715,                0.80892,               0.005842,               0.005842,               0.005842
                    129,                0.38278,                0.25695,                0.83862,                0.96871,                0.98644,                0.99014,                0.94106,                0.36242,                0.24946,                0.80993,               0.005809,               0.005809,               0.005809
                    130,                 0.3806,                0.25641,                 0.8377,                0.97879,                 0.9775,                0.99057,                0.94292,                0.36299,                0.25311,                0.80848,               0.005776,               0.005776,               0.005776
                    131,                0.38828,                0.25597,                0.83722,                0.97927,                 0.9765,                0.99034,                0.94459,                0.36468,                0.25221,                0.80905,               0.005743,               0.005743,               0.005743
