                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.44162,                0.29649,                0.84424,                0.97624,                0.97675,                0.98972,                0.92118,                0.40819,                0.28642,                0.81876,             0.00090785,             0.00090785,             0.00090785
                     95,                0.43963,                0.29581,                0.84439,                0.97313,                0.98272,                0.98949,                0.92399,                0.40901,                0.28419,                0.81438,              0.0008996,              0.0008996,              0.0008996
                     96,                 0.4389,                0.29499,                0.84276,                0.97544,                0.97824,                0.99028,                0.93597,                 0.4012,                0.28207,                0.81419,             0.00089134,             0.00089134,             0.00089134
                     97,                0.42847,                0.28836,                0.84365,                 0.9734,                0.98136,                0.99085,                0.93201,                0.40033,                0.27183,                0.81187,             0.00088309,             0.00088309,             0.00088309
                     98,                 0.4295,                0.28951,                0.84029,                0.97916,                0.98272,                0.98989,                0.92865,                0.40663,                  0.282,                0.81478,             0.00087484,             0.00087484,             0.00087484
                     99,                0.43741,                0.28686,                0.84413,                0.97853,                0.97413,                0.98917,                0.92279,                 0.4084,                0.27177,                0.81485,             0.00086659,             0.00086659,             0.00086659
                    100,                0.43081,                 0.2858,                0.84034,                 0.9756,                0.97356,                0.98685,                0.92487,                0.40269,                0.28514,                0.81263,             0.00085834,             0.00085834,             0.00085834
                    101,                0.42658,                0.28012,                0.82007,                0.96435,                0.98408,                0.99005,                0.93022,                0.40804,                0.29393,                0.81604,             0.00085009,             0.00085009,             0.00085009
                    102,                0.43278,                0.28413,                0.82058,                 0.9811,                0.97303,                0.99199,                0.93697,                0.41319,                0.27848,                0.81579,             0.00084184,             0.00084184,             0.00084184
                    103,                 0.4303,                0.28152,                0.81775,                0.97898,                0.97997,                0.99145,                0.92762,                0.41146,                0.27534,                0.81448,             0.00083358,             0.00083358,             0.00083358
                    104,                0.42295,                0.27735,                0.81244,                0.98164,                 0.9797,                0.99003,                 0.9245,                0.41054,                0.27417,                0.81381,             0.00082533,             0.00082533,             0.00082533
                    105,                0.41443,                0.27345,                0.81154,                0.98271,                0.97606,                 0.9916,                0.93217,                0.41013,                 0.2776,                0.81386,             0.00081708,             0.00081708,             0.00081708
                    106,                0.41689,                0.27685,                0.80688,                0.97777,                0.97377,                0.98859,                0.92629,                0.41235,                0.28784,                0.81399,             0.00080883,             0.00080883,             0.00080883
                    107,                0.41607,                0.26953,                0.81369,                0.97483,                0.98346,                0.98922,                0.92787,                0.40638,                 0.2776,                0.81405,             0.00080058,             0.00080058,             0.00080058
                    108,                0.40767,                0.26759,                0.81052,                0.96262,                0.98927,                0.99036,                0.93017,                0.40648,                0.27577,                0.81214,             0.00079233,             0.00079233,             0.00079233
                    109,                0.40719,                0.27116,                0.81064,                0.97616,                0.97996,                 0.9888,                 0.9303,                0.40671,                0.27607,                0.81266,             0.00078407,             0.00078407,             0.00078407
                    110,                0.39981,                0.26584,                0.81262,                0.97183,                0.98521,                0.99141,                0.93349,                0.40283,                0.27646,                0.81142,             0.00077582,             0.00077582,             0.00077582
                    111,                  0.415,                 0.2703,                0.80683,                 0.9777,                0.97773,                0.98768,                0.92982,                0.40089,                0.28113,                0.80991,             0.00076757,             0.00076757,             0.00076757
                    112,                0.40635,                0.26318,                0.80721,                0.98621,                 0.9766,                0.99036,                0.93271,                0.39318,                0.27223,                0.80831,             0.00075932,             0.00075932,             0.00075932
                    113,                0.40317,                0.26421,                0.81153,                 0.9835,                0.97168,                0.98943,                0.93554,                  0.397,                0.27018,                  0.811,             0.00075107,             0.00075107,             0.00075107
                    114,                 0.4025,                0.26543,                0.80521,                0.98424,                 0.9792,                0.98929,                0.93115,                0.40098,                0.27629,                0.81156,             0.00074282,             0.00074282,             0.00074282
                    115,                0.39579,                0.26101,                0.80722,                0.97756,                0.98147,                0.98895,                0.93314,                0.40153,                0.28081,                0.81227,             0.00073456,             0.00073456,             0.00073456
                    116,                0.39486,                0.26352,                0.80648,                0.97474,                0.98019,                0.98901,                0.93204,                0.40456,                0.27908,                0.81293,             0.00072631,             0.00072631,             0.00072631
                    117,                0.39815,                0.25852,                0.80173,                0.97436,                 0.9813,                0.98843,                0.93207,                0.40233,                 0.2761,                0.81255,             0.00071806,             0.00071806,             0.00071806
                    118,                0.39534,                 0.2598,                0.80491,                0.97999,                0.98109,                0.99067,                0.93261,                0.40593,                0.27268,                0.81339,             0.00070981,             0.00070981,             0.00070981
                    119,                0.39183,                 0.2565,                0.80695,                0.97994,                0.98172,                0.99194,                0.94132,                0.39801,                0.26789,                0.81033,             0.00070156,             0.00070156,             0.00070156
                    120,                0.39039,                0.25603,                0.80233,                 0.9766,                0.98523,                0.99103,                0.93653,                 0.3993,                0.26501,                0.81059,             0.00069331,             0.00069331,             0.00069331
                    121,                0.38816,                0.24907,                0.80292,                0.97564,                 0.9836,                0.99031,                0.93567,                0.40031,                0.26923,                0.80995,             0.00068505,             0.00068505,             0.00068505
                    122,                0.38323,                0.25464,                0.80096,                0.98077,                0.97765,                0.98909,                0.93579,                 0.3917,                0.26178,                0.80776,              0.0006768,              0.0006768,              0.0006768
                    123,                0.38573,                0.25464,                0.79987,                0.97545,                0.98584,                0.98924,                0.93267,                 0.3945,                0.26682,                0.80668,             0.00066855,             0.00066855,             0.00066855
                    124,                0.38674,                0.25215,                0.79484,                0.97184,                0.98382,                0.99164,                  0.938,                0.39713,                0.26161,                0.80871,              0.0006603,              0.0006603,              0.0006603
                    125,                0.38444,                0.24885,                0.80121,                0.97933,                0.97526,                0.99168,                0.94155,                0.39142,                0.26292,                0.80721,             0.00065205,             0.00065205,             0.00065205
                    126,                0.38305,                0.24755,                 0.8027,                0.97807,                0.97899,                0.99017,                0.93858,                0.39271,                0.26637,                0.80817,              0.0006438,              0.0006438,              0.0006438
                    127,                0.37415,                0.24372,                0.79921,                0.98454,                0.97623,                0.99166,                0.93832,                0.38502,                0.26586,                0.80599,             0.00063554,             0.00063554,             0.00063554
                    128,                0.37618,                0.24637,                0.79779,                0.97374,                0.98644,                  0.992,                 0.9361,                0.38855,                0.26562,                0.80958,             0.00062729,             0.00062729,             0.00062729
                    129,                0.37831,                0.24506,                0.79921,                0.97801,                0.97653,                0.98884,                0.93712,                0.38905,                0.26357,                0.80859,             0.00061904,             0.00061904,             0.00061904
                    130,                0.38083,                0.24409,                0.79754,                0.97846,                0.97628,                0.99192,                0.93695,                 0.3879,                0.26245,                0.80863,             0.00061079,             0.00061079,             0.00061079
                    131,                0.37834,                0.24821,                0.79966,                0.97961,                 0.9762,                0.99249,                 0.9413,                0.39379,                0.26425,                0.80834,             0.00060254,             0.00060254,             0.00060254
                    132,                  0.372,                   0.24,                0.79745,                0.96922,                0.98747,                 0.9905,                0.94161,                0.38406,                0.25957,                0.80733,             0.00059429,             0.00059429,             0.00059429
                    133,                0.37333,                0.24002,                0.79654,                0.97206,                0.98558,                0.99185,                0.94249,                 0.3822,                0.25626,                0.80767,             0.00058603,             0.00058603,             0.00058603
                    134,                0.37425,                0.24074,                0.79798,                0.97229,                0.98145,                0.99017,                0.93754,                 0.3827,                0.26374,                0.80928,             0.00057778,             0.00057778,             0.00057778
                    135,                0.36195,                0.23587,                0.78958,                 0.9747,                0.97884,                0.98782,                0.93695,                0.38032,                0.26307,                0.80551,             0.00056953,             0.00056953,             0.00056953
                    136,                0.36181,                0.23421,                0.79203,                0.97759,                0.98004,                0.98789,                0.93833,                0.38225,                0.26274,                0.80366,             0.00056128,             0.00056128,             0.00056128
                    137,                0.36513,                 0.2379,                  0.789,                0.98215,                 0.9775,                0.99179,                0.93923,                0.38533,                0.26284,                0.80457,             0.00055303,             0.00055303,             0.00055303
                    138,                 0.3685,                 0.2374,                0.79236,                0.97403,                0.98377,                0.99099,                0.94135,                0.38353,                0.26393,                0.80375,             0.00054478,             0.00054478,             0.00054478
                    139,                 0.3588,                0.23385,                0.79247,                0.97888,                0.97964,                0.99069,                0.93821,                0.38274,                0.25557,                0.80566,             0.00053652,             0.00053652,             0.00053652
                    140,                0.35841,                0.23226,                0.79381,                0.98486,                0.97534,                0.99137,                0.94274,                0.38297,                0.25684,                 0.8051,             0.00052827,             0.00052827,             0.00052827
                    141,                0.35987,                0.23438,                0.79211,                0.97281,                 0.9836,                0.99095,                0.93912,                0.38317,                0.25602,                0.80471,             0.00052002,             0.00052002,             0.00052002
                    142,                0.35463,                0.23153,                0.79437,                0.97857,                0.98586,                0.99005,                0.93931,                0.38058,                 0.2565,                0.80498,             0.00051177,             0.00051177,             0.00051177
                    143,                0.35101,                0.23049,                0.78942,                0.98011,                0.97866,                0.98989,                0.93895,                0.38443,                0.25905,                0.80439,             0.00050352,             0.00050352,             0.00050352
                    144,                0.35293,                0.23252,                0.79199,                0.97949,                0.98767,                0.99212,                0.93913,                0.38159,                0.25705,                0.80582,             0.00049527,             0.00049527,             0.00049527
                    145,                0.34995,                0.22916,                0.79097,                0.98134,                0.97914,                0.99199,                0.94078,                0.38339,                0.25873,                0.80633,             0.00048701,             0.00048701,             0.00048701
                    146,                0.35834,                0.22649,                0.79626,                0.98304,                0.97615,                0.99185,                0.94257,                  0.378,                0.25709,                0.80424,             0.00047876,             0.00047876,             0.00047876
                    147,                0.35038,                0.22353,                0.79122,                0.98238,                0.98063,                0.99148,                0.94431,                0.38132,                 0.2545,                0.80519,             0.00047051,             0.00047051,             0.00047051
                    148,                0.35005,                0.22447,                0.79093,                0.98653,                0.97855,                0.99086,                0.94321,                0.38268,                0.25675,                 0.8058,             0.00046226,             0.00046226,             0.00046226
                    149,                0.34812,                0.22429,                  0.791,                0.97654,                0.98584,                0.99093,                0.94255,                0.38151,                0.25394,                0.80633,             0.00045401,             0.00045401,             0.00045401
                    150,                0.34752,                0.22316,                0.78655,                0.97943,                0.98564,                0.99155,                0.94197,                0.38087,                0.25165,                0.80452,             0.00044576,             0.00044576,             0.00044576
                    151,                0.34123,                0.22198,                0.78618,                0.98189,                0.97855,                0.99043,                 0.9405,                0.38044,                0.25159,                0.80391,              0.0004375,              0.0004375,              0.0004375
                    152,                0.34522,                0.22214,                0.78791,                0.97517,                0.98808,                0.99167,                 0.9437,                0.37884,                 0.2527,                0.80289,             0.00042925,             0.00042925,             0.00042925
                    153,                0.34761,                0.22252,                0.79096,                0.97588,                0.98627,                0.99102,                0.94229,                0.37983,                0.25246,                0.80311,               0.000421,               0.000421,               0.000421
                    154,                0.34041,                0.21846,                0.79253,                0.97491,                0.98503,                0.99111,                0.94173,                0.37873,                0.25493,                0.80356,             0.00041275,             0.00041275,             0.00041275
                    155,                0.34392,                0.21833,                0.78936,                0.97532,                0.98659,                0.99035,                0.94228,                 0.3792,                 0.2573,                0.80248,              0.0004045,              0.0004045,              0.0004045
