                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.36361,                0.23905,                0.83809,                0.97187,                0.98272,                0.98973,                0.94626,                 0.3502,                0.23849,                0.81031,                0.00538,                0.00538,                0.00538
                    143,                0.35866,                 0.2359,                0.83399,                0.97644,                0.98123,                0.99088,                0.94882,                0.35519,                0.23831,                 0.8109,               0.005347,               0.005347,               0.005347
                    144,                0.36248,                  0.237,                0.83114,                0.97538,                0.97899,                0.98986,                0.94529,                0.35692,                0.24065,                 0.8123,               0.005314,               0.005314,               0.005314
                    145,                0.36457,                0.24001,                0.83396,                0.97587,                0.98294,                0.99018,                0.94479,                0.35255,                0.23601,                0.81048,               0.005281,               0.005281,               0.005281
                    146,                0.36037,                0.23773,                0.84304,                0.97649,                 0.9851,                0.99125,                0.94739,                0.35582,                0.23014,                0.81061,               0.005248,               0.005248,               0.005248
                    147,                0.35384,                0.22949,                0.82973,                0.97407,                0.98882,                0.98917,                0.94536,                0.35239,                0.24212,                0.80962,               0.005215,               0.005215,               0.005215
                    148,                0.34428,                 0.2261,                  0.828,                0.97242,                0.98808,                0.98873,                0.94207,                0.35207,                0.23872,                0.80964,               0.005182,               0.005182,               0.005182
                    149,                 0.3649,                0.24185,                0.83762,                0.97865,                0.98659,                0.98871,                0.94439,                0.34985,                0.23917,                0.81158,               0.005149,               0.005149,               0.005149
                    150,                 0.3498,                0.22918,                0.83046,                0.97908,                0.97666,                0.98963,                0.94733,                0.35023,                0.24265,                0.80924,               0.005116,               0.005116,               0.005116
                    151,                0.34698,                0.22578,                0.80389,                0.97453,                0.98375,                0.99033,                0.94528,                0.35246,                0.24646,                0.81298,               0.005083,               0.005083,               0.005083
                    152,                0.34758,                0.22989,                0.80164,                0.97874,                0.98581,                 0.9907,                0.94769,                0.35507,                0.23702,                0.81156,                0.00505,                0.00505,                0.00505
                    153,                0.35655,                0.22838,                0.80523,                0.98106,                0.97974,                0.99033,                0.94814,                0.35523,                0.23415,                0.81128,               0.005017,               0.005017,               0.005017
                    154,                0.34291,                0.22587,                0.80157,                0.98029,                0.97912,                0.99002,                0.94876,                 0.3552,                0.23951,                0.81089,               0.004984,               0.004984,               0.004984
                    155,                 0.3388,                0.22426,                 0.7964,                0.97919,                0.97871,                0.99049,                0.94779,                  0.359,                0.24014,                0.81043,               0.004951,               0.004951,               0.004951
                    156,                0.34329,                0.22545,                0.79393,                0.98207,                0.98137,                0.98953,                0.94622,                0.35565,                0.24501,                0.81062,               0.004918,               0.004918,               0.004918
                    157,                0.33478,                 0.2203,                0.80086,                0.97635,                0.97601,                0.99049,                0.94563,                0.35646,                0.24614,                0.81197,               0.004885,               0.004885,               0.004885
                    158,                0.34103,                0.22503,                0.79977,                0.97166,                0.98514,                0.99072,                 0.9459,                0.35558,                0.23799,                0.81305,               0.004852,               0.004852,               0.004852
                    159,                0.34354,                0.22628,                0.79924,                0.98046,                0.97974,                0.99093,                0.94703,                 0.3546,                0.23075,                0.81148,               0.004819,               0.004819,               0.004819
                    160,                0.33405,                0.21889,                0.79703,                0.97873,                0.97935,                0.99192,                0.94972,                 0.3543,                0.23449,                0.81251,               0.004786,               0.004786,               0.004786
